18, 9792, 1405
19, 11673, 1713
58, 19458, 3318
60, 19897, 3348
36, 11297, 1926
52, 17115, 2874
44, 13906, 2400
26, 17705, 3230
28, 19266, 3277
28, 19234, 3277
25, 16787, 2510
10, 2965, 782
47, 19918, 2380
27, 10840, 1348
38, 15815, 1934
35, 14663, 1799
43, 18013, 2157
19, 4518, 584
49, 17211, 1700
48, 16320, 1639
51, 17855, 1841
36, 11546, 1257
18, 8879, 834
9, 3360, 417
17, 8291, 834
26, 14965, 1542
15, 7733, 805
12, 3814, 322
41, 18964, 1015
41, 18941, 1015
35, 16111, 873
13, 4140, 337
35, 18267, 3785
16, 5576, 1456
12, 3805, 1232
22, 10355, 2314
12, 3887, 1248
11, 2311, 332
23, 8112, 826
13, 2942, 464
33, 12665, 1201
16, 4333, 493
24, 5823, 1254
35, 11037, 2377
20, 3671, 1033
21, 4599, 1171
26, 6676, 1284
23, 5243, 583
32, 8115, 814
68, 19601, 1882
23, 5273, 1882
62, 17821, 1675
27, 15107, 2095
35, 19423, 2791
33, 18834, 2663
18, 8439, 1397
30, 16625, 2319
27, 12016, 2039
19, 7290, 1467
33, 15426, 2566
10, 2381, 563
15, 5465, 1061
18, 6807, 889
21, 9018, 1282
18, 7651, 1225
17, 6376, 888
26, 12241, 1669
26, 18318, 2037
23, 14772, 1584
20, 13442, 1572
23, 15275, 2037
18, 11257, 1509
19, 12252, 1468
24, 14798, 1727
19, 11250, 1727
29, 19599, 2222
8, 1728, 317
10, 1951, 400
10, 1854, 388
16, 4024, 665
51, 15304, 1862
56, 16707, 2052
27, 14053, 2250
14, 6467, 1125
10, 3636, 860
7, 1493, 459
34, 18614, 2786
14, 14969, 3221
14, 16702, 3627
5, 1538, 697
5, 1831, 753
13, 12463, 2582
57, 19732, 1958
46, 15666, 1572
36, 11503, 1288
30, 9904, 1044
44, 14326, 1430
7, 1129, 428
34, 16264, 2812
34, 16436, 2812
38, 18775, 3448
21, 8734, 1900
22, 11651, 2131
17, 8591, 1703
27, 15143, 2559
30, 16442, 2592
32, 18524, 2984
23, 5637, 869
10, 1113, 236
63, 18036, 2347
51, 14578, 1918
36, 9558, 1368
35, 16515, 2625
15, 5917, 1345
25, 10938, 1872
39, 18634, 3079
26, 11258, 3079
6, 1620, 391
21, 17919, 2026
6, 2355, 427
15, 12006, 1647
15, 11744, 2026
12, 2536, 708
44, 17155, 2158
11, 1634, 606
27, 9169, 1746
32, 11690, 1831
12, 2120, 383
19, 4962, 536
25, 7221, 910
34, 10224, 1018
20, 5750, 829
9, 1828, 539
20, 7870, 1610
43, 19650, 3745
22, 8859, 2135
18, 6833, 1598
20, 5467, 584
34, 11166, 1116
38, 13566, 1590
38, 13222, 1576
12, 2204, 469
38, 16569, 2114
31, 13605, 1813
28, 11595, 1621
11, 2812, 521
28, 12156, 2114
9, 3507, 642
16, 12430, 1470
13, 10365, 1455
7, 2404, 528
9, 3580, 649
38, 11058, 1506
64, 19420, 2528
64, 19551, 2528
31, 8824, 1255
58, 17460, 2277
38, 19361, 3652
34, 17155, 3548
17, 5886, 1340
20, 8733, 2196
22, 9747, 2420
44, 18586, 1807
12, 3329, 611
17, 5359, 721
