17, 11739, 1252
20, 14261, 1308
25, 19387, 1685
12, 7250, 897
11, 6769, 1685
27, 12747, 1348
16, 6686, 1138
23, 10410, 1281
37, 19669, 1864
37, 19448, 1864
12, 5529, 698
12, 5155, 572
21, 11956, 1145
33, 19137, 1592
31, 18752, 1592
14, 5031, 740
30, 16936, 1567
33, 19551, 1851
27, 14705, 1445
33, 19618, 1851
41, 16416, 1056
22, 7845, 637
16, 5331, 450
12, 3457, 393
42, 17425, 1109
39, 11644, 1346
15, 3019, 633
36, 10404, 1312
48, 14782, 1677
49, 15395, 1677
12, 7506, 1347
15, 11081, 1773
12, 7486, 1773
22, 18018, 2301
17, 12803, 1776
16, 5237, 1100
41, 18996, 2442
37, 16970, 2080
18, 6215, 1196
42, 19050, 2480
34, 18276, 1181
8, 1359, 253
17, 6839, 590
29, 13923, 927
21, 8635, 755
30, 9280, 878
55, 18738, 1411
40, 13341, 1048
43, 13750, 1411
33, 10681, 941
47, 16381, 1816
45, 16203, 1800
20, 5738, 1030
41, 14020, 1476
11, 1298, 599
25, 18351, 2409
23, 16513, 2145
7, 1791, 537
23, 17295, 2348
12, 7326, 1198
50, 16527, 1242
47, 14991, 1172
42, 13381, 1046
56, 18222, 1392
48, 15299, 1196
46, 15951, 1682
55, 19558, 1983
36, 11981, 1370
22, 6213, 768
52, 17731, 1704
9, 2624, 379
43, 17770, 1888
25, 9084, 1010
43, 17669, 1822
21, 7768, 944
41, 13572, 2482
12, 1041, 824
53, 19461, 3381
44, 14950, 2720
53, 19558, 3381
10, 7980, 1431
9, 6851, 1430
6, 2131, 645
17, 17274, 2394
17, 18710, 2565
35, 13047, 707
30, 10600, 615
30, 10342, 707
16, 4925, 354
12, 2766, 262
37, 12229, 1673
48, 16664, 2016
51, 17118, 2153
52, 17767, 2153
51, 17417, 2153
25, 12537, 1220
29, 13392, 1246
35, 17234, 1544
10, 3566, 586
15, 5576, 690
16, 7793, 1151
34, 19931, 2505
25, 12924, 1728
13, 5387, 968
28, 15738, 1943
38, 13302, 1113
47, 16695, 1350
27, 8642, 816
46, 16364, 1350
16, 4074, 529
34, 15290, 1041
21, 7912, 862
36, 16840, 1162
36, 16776, 1162
21, 7709, 847
17, 17725, 1365
13, 12650, 1209
15, 14261, 1282
8, 3633, 685
17, 18919, 1644
36, 19751, 1919
13, 3523, 652
29, 14093, 1446
33, 16123, 1528
14, 3983, 684
13, 4593, 661
37, 19053, 1812
24, 12012, 1202
19, 8415, 906
38, 19993, 1910
12, 9826, 1527
13, 10638, 1527
9, 5533, 1143
17, 16383, 2048
13, 10965, 1583
19, 4943, 582
45, 15255, 1502
22, 6710, 782
59, 19800, 1882
29, 8859, 982
17, 5438, 802
11, 2023, 521
9, 1438, 474
40, 17107, 1789
26, 9758, 1317
34, 8661, 1005
63, 17176, 1667
19, 4110, 538
43, 11369, 1165
41, 10897, 1135
15, 5969, 908
13, 3778, 665
26, 13979, 1550
29, 16291, 1840
20, 9619, 1245
27, 11521, 827
13, 3611, 405
10, 2512, 293
42, 18637, 1214
31, 12785, 932
14, 5427, 868
23, 11036, 1055
33, 16967, 1428
33, 17365, 1428
35, 18932, 1543
72, 19854, 1897
66, 17753, 1787
40, 9678, 1075
69, 19078, 1842
26, 5309, 712
15, 6478, 1123
10, 2522, 832
19, 9512, 1626
29, 16456, 2260
24, 13309, 1742
6, 1103, 405
25, 14031, 1942
22, 11649, 1750
22, 11964, 1942
6, 1181, 416
22, 11394, 809
29, 16132, 1012
8, 1986, 236
28, 14401, 901
12, 4688, 423
13, 2560, 727
38, 15031, 1669
39, 16266, 2065
39, 16369, 2065
43, 18343, 2136
40, 15065, 1546
15, 3807, 565
24, 7718, 857
30, 10578, 1163
36, 13104, 1359
23, 6946, 695
11, 2260, 387
53, 19343, 1496
24, 7596, 827
16, 3611, 564
28, 8615, 997
52, 17062, 1847
26, 7577, 928
28, 8439, 1847
55, 18879, 2023
34, 10975, 986
47, 15761, 1397
29, 8474, 816
15, 4046, 488
52, 17565, 1536
45, 14606, 1138
10, 2080, 320
12, 2286, 336
25, 7667, 673
29, 8266, 679
49, 17158, 1485
30, 9061, 893
29, 8979, 888
30, 9041, 1485
10, 1024, 279
15, 6277, 768
17, 7253, 842
25, 12930, 1068
9, 1948, 396
13, 4831, 613
24, 9369, 1136
32, 13424, 1458
26, 10006, 1458
15, 4701, 647
38, 15990, 1651
11, 2945, 453
13, 4066, 531
38, 17348, 1176
24, 9846, 906
21, 7623, 673
7, 2499, 471
9, 4584, 636
7, 2465, 470
22, 17256, 1586
16, 11942, 1205
18, 8244, 1070
28, 15035, 1762
33, 17876, 1854
26, 12481, 1446
28, 14628, 1854
35, 11662, 1358
43, 14798, 1448
21, 5118, 849
49, 17083, 1513
38, 12797, 1398
21, 5397, 900
33, 11024, 1448
38, 13313, 1546
51, 18931, 2091
36, 12494, 1497
30, 12113, 811
38, 15940, 985
34, 14174, 898
33, 12719, 858
17, 6214, 473
18, 12395, 1454
10, 3729, 732
24, 19778, 2100
12, 6114, 1047
21, 15878, 1832
44, 15155, 1073
44, 15437, 1079
42, 14814, 1071
37, 12521, 901
51, 18638, 1158
39, 16934, 1440
17, 6394, 673
15, 5810, 631
25, 10708, 982
39, 17870, 1547
24, 9319, 2104
16, 5288, 1402
25, 11189, 2174
14, 3564, 1196
15, 4422, 1352
12, 2210, 305
43, 16336, 934
32, 10672, 694
11, 1581, 237
11, 1841, 287
7, 2149, 453
19, 14029, 1394
9, 3899, 640
21, 16420, 1715
13, 7998, 1082
23, 19789, 2732
11, 5669, 1291
11, 5500, 1276
12, 7079, 1366
22, 17691, 2313
33, 14381, 1184
26, 10443, 914
8, 1519, 254
43, 19916, 1534
13, 4052, 481
6, 1264, 305
21, 17270, 1626
14, 10465, 1155
14, 10569, 1626
22, 18570, 1825
41, 14077, 1280
29, 8973, 903
52, 17818, 1438
31, 9813, 904
14, 3317, 507
13, 3627, 400
35, 13730, 978
22, 7221, 591
37, 14747, 1059
25, 9258, 743
7, 2431, 617
18, 10073, 1627
30, 19388, 2466
9, 3036, 765
19, 11376, 1701
21, 5997, 354
47, 14791, 709
38, 11766, 601
43, 13594, 664
15, 3534, 231
21, 5831, 1029
50, 19349, 2131
30, 9576, 1514
28, 8854, 1487
46, 16879, 2081
23, 8721, 696
26, 9874, 785
19, 6766, 582
8, 1497, 243
10, 2227, 272
19, 10912, 1219
30, 19017, 1769
14, 7107, 858
18, 9792, 1057
19, 11673, 1249
58, 19458, 2070
60, 19897, 2100
36, 11297, 1302
52, 17115, 1834
44, 13906, 1568
26, 17705, 2159
28, 19266, 2206
28, 19234, 2206
25, 16787, 1796
10, 2965, 782
47, 19918, 1500
27, 10840, 864
38, 15815, 1230
35, 14663, 1139
43, 18013, 1365
19, 4518, 508
49, 17211, 1286
48, 16320, 1251
51, 17855, 1401
36, 11546, 999
18, 8879, 695
9, 3360, 417
17, 8291, 695
26, 14965, 1125
15, 7733, 666
12, 3814, 277
41, 18964, 800
41, 18941, 800
35, 16111, 684
13, 4140, 292
35, 18267, 2808
16, 5576, 1226
12, 3805, 920
22, 10355, 1835
12, 3887, 1160
11, 2311, 283
23, 8112, 621
13, 2942, 363
33, 12665, 892
16, 4333, 392
24, 5823, 1254
35, 11037, 1914
20, 3671, 1115
21, 4599, 1171
26, 6676, 1284
23, 5243, 450
32, 8115, 588
68, 19601, 1284
23, 5273, 1284
62, 17821, 1139
27, 15107, 1314
35, 19423, 1730
33, 18834, 1658
18, 8439, 952
30, 16625, 1426
27, 12016, 1571
19, 7290, 1155
33, 15426, 1942
10, 2381, 563
15, 5465, 905
18, 6807, 774
21, 9018, 1052
18, 7651, 995
17, 6376, 773
26, 12241, 1324
26, 18318, 1575
23, 14772, 1276
20, 13442, 1264
23, 15275, 1575
18, 11257, 1201
19, 12252, 1231
24, 14798, 1411
19, 11250, 1411
29, 19599, 1827
8, 1728, 316
10, 1951, 324
10, 1854, 312
16, 4024, 513
51, 15304, 1330
56, 16707, 1444
27, 14053, 1677
14, 6467, 888
10, 3636, 707
7, 1493, 391
34, 18614, 2045
14, 14969, 2236
14, 16702, 2439
5, 1538, 517
5, 1831, 558
13, 12463, 1800
57, 19732, 1411
46, 15666, 1143
36, 11503, 977
30, 9904, 792
44, 14326, 1060
7, 1129, 313
34, 16264, 1836
34, 16436, 1836
38, 18775, 2228
21, 8734, 1290
22, 11651, 1455
17, 8591, 1196
27, 15143, 1714
30, 16442, 1747
32, 18524, 1970
23, 5637, 696
10, 1113, 236
63, 18036, 1742
51, 14578, 1421
36, 9558, 1051
35, 16515, 1974
15, 5917, 1132
25, 10938, 1461
39, 18634, 2332
26, 11258, 2332
6, 1620, 391
21, 17919, 1450
6, 2355, 466
15, 12006, 1215
15, 11744, 1450
12, 2536, 708
44, 17155, 1761
11, 1634, 478
27, 9169, 1433
32, 11690, 1518
12, 2120, 383
19, 4962, 536
25, 7221, 777
34, 10224, 885
20, 5750, 696
9, 1828, 539
20, 7870, 1118
43, 19650, 2269
22, 8859, 1397
18, 6833, 1106
20, 5467, 584
34, 11166, 913
38, 13566, 1184
38, 13222, 1170
12, 2204, 469
38, 16569, 1397
31, 13605, 1234
28, 11595, 1134
11, 2812, 448
28, 12156, 1397
9, 3507, 642
16, 12430, 1188
13, 10365, 1173
7, 2404, 658
9, 3580, 649
38, 11058, 945
64, 19420, 1559
64, 19551, 1559
31, 8824, 796
58, 17460, 1410
38, 19361, 2912
34, 17155, 2808
17, 5886, 1340
20, 8733, 1826
22, 9747, 2050
44, 18586, 1319
12, 3329, 488
17, 5359, 599
22, 8435, 802
37, 15512, 1238
13, 8114, 1038
22, 16582, 1579
19, 13914, 1309
20, 14234, 1450
22, 16262, 1527
30, 19678, 2034
28, 17446, 1699
11, 4654, 837
20, 11630, 1442
26, 15878, 1651
32, 13914, 2084
32, 13915, 2084
31, 12713, 2064
23, 8657, 1966
43, 19912, 2740
14, 9466, 819
22, 18585, 1307
19, 17617, 1281
18, 15588, 1210
17, 13773, 1022
25, 11999, 1268
8, 1546, 410
38, 19272, 1692
34, 17105, 1581
36, 17453, 1692
22, 8217, 1061
11, 2559, 627
28, 10945, 1314
41, 17657, 2089
16, 5725, 956
11, 2296, 558
27, 10894, 1302
20, 6963, 968
44, 19973, 1979
14, 4260, 643
9, 1399, 288
20, 5733, 736
15, 3577, 521
22, 6338, 736
23, 6667, 777
24, 11818, 1370
33, 17224, 1801
23, 10528, 1324
11, 2659, 595
27, 12816, 1393
28, 9392, 951
34, 12340, 1144
36, 12623, 1155
10, 2270, 362
27, 9343, 1155
21, 7404, 815
32, 12564, 1227
40, 15773, 1376
42, 17165, 1472
46, 19508, 1745
29, 11869, 1545
35, 15905, 1753
21, 8395, 1412
15, 4549, 902
16, 4625, 912
47, 13457, 1325
39, 11218, 1149
44, 12626, 1254
56, 16886, 1677
10, 1621, 275
21, 7459, 535
42, 17136, 954
8, 1488, 181
18, 6124, 441
14, 4329, 340
14, 3459, 645
38, 19480, 1804
19, 6241, 905
29, 13534, 1385
26, 11386, 1341
36, 11652, 1230
25, 7399, 910
57, 19876, 1902
23, 6776, 848
27, 8381, 936
20, 8015, 1835
28, 13028, 2248
28, 13803, 2248
18, 7049, 1465
10, 1815, 778
14, 5217, 1143
26, 13849, 2261
21, 9939, 1731
21, 10070, 2261
34, 19821, 2519
15, 7125, 839
21, 10244, 1172
18, 8903, 1050
17, 8159, 961
12, 4331, 664
7, 2239, 397
10, 5422, 655
15, 11105, 1017
9, 3883, 592
9, 3613, 529
11, 3945, 922
24, 12296, 1809
26, 14374, 2183
26, 14136, 2183
35, 19989, 2810
16, 10762, 1466
16, 11098, 1517
11, 6177, 960
16, 11222, 1517
16, 10837, 1517
15, 3630, 533
25, 7351, 845
41, 13138, 1286
32, 9980, 1056
32, 10051, 1286
36, 18040, 1531
24, 11427, 1130
8, 1459, 275
12, 4120, 540
31, 15517, 1420
37, 19167, 1673
15, 6411, 730
10, 3603, 558
12, 4698, 594
29, 13971, 1240
28, 14257, 1971
29, 14623, 1971
23, 10355, 1564
23, 10280, 1971
37, 18974, 2307
34, 9983, 702
18, 2993, 346
19, 3516, 379
39, 11788, 740
22, 4653, 448
28, 9665, 1121
27, 8968, 1066
23, 7024, 813
34, 11357, 1330
14, 3721, 648
15, 6072, 681
21, 8561, 798
37, 17519, 1370
13, 3943, 565
34, 15911, 1269
21, 15730, 1842
25, 18730, 2266
20, 14356, 2266
25, 18392, 1969
15, 9137, 1478
24, 13787, 1711
18, 9536, 1402
6, 1516, 402
11, 3905, 701
11, 3833, 1711
21, 9732, 868
10, 3609, 474
33, 16415, 1335
19, 8858, 846
24, 11158, 1022
17, 11068, 811
11, 4241, 397
19, 12080, 811
8, 3714, 811
24, 16861, 1075
25, 11308, 1018
10, 2594, 356
35, 17298, 1437
20, 8798, 795
20, 8457, 1437
10, 7162, 1608
12, 9558, 1667
12, 9097, 1667
7, 2897, 1015
18, 18857, 2739
35, 17227, 1813
14, 4254, 788
27, 12240, 1378
18, 7501, 1193
22, 9355, 1317
11, 7737, 770
12, 10145, 939
5, 1820, 316
8, 5793, 714
6, 2626, 388
34, 14574, 1712
32, 13603, 1561
17, 6165, 900
9, 1508, 478
19, 7150, 1273
23, 10714, 814
30, 15005, 1053
11, 3841, 465
18, 8237, 704
32, 16969, 1198
11, 4726, 674
32, 19206, 1698
24, 14597, 1438
24, 14301, 1698
20, 12438, 1220
14, 8120, 2014
22, 17484, 3075
21, 15194, 2532
16, 11093, 2283
24, 19389, 3168
30, 13842, 1094
19, 8108, 808
33, 16106, 1284
20, 8427, 810
24, 10372, 858
17, 4480, 1037
40, 13808, 1919
30, 9404, 1485
11, 1773, 607
23, 7018, 1131
44, 19674, 1017
19, 6433, 543
10, 1731, 238
30, 12759, 721
25, 9809, 653
30, 15436, 1415
13, 3714, 642
19, 8294, 1022
19, 8725, 1415
13, 4224, 682
11, 6186, 805
14, 9756, 1131
16, 12123, 1284
9, 4646, 729
8, 3917, 634
23, 6611, 854
37, 11424, 1278
9, 1475, 330
56, 18674, 1973
24, 6879, 1973
29, 14436, 1961
23, 11796, 1840
31, 16525, 2358
7, 1221, 473
9, 1515, 563
12, 9131, 1459
9, 5475, 999
20, 17958, 2094
17, 13097, 1648
10, 5840, 2094
33, 10997, 847
19, 6068, 576
35, 12463, 975
12, 2549, 315
23, 6981, 581
13, 4304, 402
26, 12983, 843
23, 11230, 782
35, 18719, 1131
12, 3330, 359
32, 12396, 1100
47, 19520, 1508
11, 1476, 532
27, 9091, 1037
18, 5394, 711
7, 2478, 469
17, 15093, 1651
21, 17780, 1755
9, 5385, 850
21, 16796, 1653
35, 16697, 2142
25, 11605, 1608
27, 12454, 1625
24, 10332, 1380
11, 3296, 685
9, 7863, 987
11, 10322, 1120
16, 17582, 1508
12, 11533, 1140
15, 16962, 1508
42, 10980, 775
40, 10561, 745
45, 11940, 881
38, 9886, 740
50, 13222, 918
29, 12799, 1676
11, 3367, 708
41, 19522, 2423
40, 18828, 2384
22, 9088, 1377
25, 15365, 833
15, 7004, 507
29, 17849, 860
25, 14782, 860
12, 4809, 392
8, 1730, 852
12, 8067, 1766
10, 3363, 1163
12, 8103, 1766
20, 14559, 2661
10, 3288, 651
27, 14409, 1641
34, 18456, 1856
33, 17804, 1776
12, 5270, 767
13, 3869, 460
14, 4837, 556
32, 14996, 1058
29, 13831, 1048
10, 2736, 375
17, 11446, 1530
13, 7638, 1110
26, 18811, 2176
14, 8100, 1219
15, 8780, 1260
23, 13382, 1897
22, 11953, 1829
13, 5420, 1158
17, 8757, 1703
23, 13447, 1897
29, 9112, 657
22, 6872, 508
19, 5391, 444
51, 17678, 1194
28, 8737, 1194
12, 7131, 1078
10, 5480, 844
12, 6689, 1053
21, 17231, 1791
15, 11526, 1321
12, 2808, 236
35, 13352, 682
39, 15332, 800
42, 17088, 841
25, 8828, 460
41, 13520, 1855
49, 16794, 2219
48, 16557, 2215
51, 18215, 2379
11, 1292, 505
16, 4178, 905
34, 13207, 2075
20, 6139, 1288
10, 1597, 662
30, 10663, 1692
27, 11054, 843
32, 13310, 905
20, 7546, 612
32, 13655, 905
15, 4806, 497
17, 5849, 645
29, 12263, 1117
20, 6879, 716
28, 11634, 1093
20, 6641, 1117
11, 8357, 1891
10, 7246, 1721
10, 6692, 1639
15, 13388, 2562
10, 7840, 1823
41, 15781, 1597
51, 19311, 1884
23, 8097, 884
13, 3474, 541
32, 11805, 1282
21, 9618, 1075
40, 19149, 1837
21, 8770, 1009
37, 18159, 1771
12, 4233, 542
44, 15757, 1209
44, 15875, 1209
39, 13916, 1047
41, 14254, 1052
51, 18484, 1318
33, 13894, 1916
